epoch,train_loss,val_loss
35,0.000018,0.000013,5.00e-05,2025-03-18 22:08:30
36,0.000018,0.000019,5.00e-05,2025-03-18 22:09:04
37,0.000017,0.000013,5.00e-05,2025-03-18 22:09:39
38,0.000018,0.000022,5.00e-05,2025-03-18 22:10:13
39,0.000016,0.000015,5.00e-05,2025-03-18 22:10:47
40,0.000017,0.000012,5.00e-05,2025-03-18 22:11:21
41,0.000018,0.000021,5.00e-05,2025-03-18 22:11:55
42,0.000017,0.000011,5.00e-05,2025-03-18 22:12:29
43,0.000016,0.000021,5.00e-05,2025-03-18 22:13:03
44,0.000015,0.000010,5.00e-05,2025-03-18 22:13:40
45,0.000015,0.000028,5.00e-05,2025-03-18 22:14:16
46,0.000014,0.000084,5.00e-05,2025-03-18 22:14:50
47,0.000017,0.000222,5.00e-05,2025-03-18 22:15:24
48,0.000014,0.000022,5.00e-05,2025-03-18 22:15:59
49,0.000016,0.000013,5.00e-05,2025-03-18 22:16:33
50,0.000018,0.000012,5.00e-05,2025-03-18 22:17:08
51,0.000014,0.000038,5.00e-05,2025-03-18 22:17:42
52,0.000014,0.000017,5.00e-05,2025-03-18 22:18:17
53,0.000014,0.000023,5.00e-05,2025-03-18 22:18:51
54,0.000013,0.000024,5.00e-05,2025-03-18 22:19:26
55,0.000013,0.000015,2.50e-05,2025-03-18 22:19:59
56,0.000011,0.000010,2.50e-05,2025-03-18 22:20:35
57,0.000010,0.000010,2.50e-05,2025-03-18 22:21:09
58,0.000010,0.000012,2.50e-05,2025-03-18 22:21:45
59,0.000010,0.000014,2.50e-05,2025-03-18 22:22:19
60,0.000009,0.000022,2.50e-05,2025-03-18 22:22:53
61,0.000010,0.000009,2.50e-05,2025-03-18 22:23:29
62,0.000009,0.000019,2.50e-05,2025-03-18 22:24:04
63,0.000009,0.000014,2.50e-05,2025-03-18 22:24:39
64,0.000010,0.000013,2.50e-05,2025-03-18 22:25:13
65,0.000009,0.000014,2.50e-05,2025-03-18 22:25:47
66,0.000012,0.000017,2.50e-05,2025-03-18 22:26:21
67,0.000009,0.000012,2.50e-05,2025-03-18 22:26:56
68,0.000009,0.000012,2.50e-05,2025-03-18 22:27:30
69,0.000009,0.000006,2.50e-05,2025-03-18 22:28:05
70,0.000009,0.000008,2.50e-05,2025-03-18 22:28:40
71,0.000009,0.000007,2.50e-05,2025-03-18 22:29:16
72,0.000008,0.000014,2.50e-05,2025-03-18 22:29:53
73,0.000009,0.000006,2.50e-05,2025-03-18 22:30:27
74,0.000009,0.000009,2.50e-05,2025-03-18 22:31:01
75,0.000009,0.000006,2.50e-05,2025-03-18 22:31:36
76,0.000008,0.000010,2.50e-05,2025-03-18 22:32:10
77,0.000008,0.000010,2.50e-05,2025-03-18 22:32:44
78,0.000009,0.000012,2.50e-05,2025-03-18 22:33:19
79,0.000009,0.000008,2.50e-05,2025-03-18 22:33:53
80,0.000008,0.000016,2.50e-05,2025-03-18 22:34:27
81,0.000008,0.000005,2.50e-05,2025-03-18 22:35:01
82,0.000007,0.000008,2.50e-05,2025-03-18 22:35:35
83,0.000008,0.000015,2.50e-05,2025-03-18 22:36:09
84,0.000007,0.000038,2.50e-05,2025-03-18 22:36:43
85,0.000008,0.000010,2.50e-05,2025-03-18 22:37:17
86,0.000008,0.000018,2.50e-05,2025-03-18 22:37:51
87,0.000009,0.000006,2.50e-05,2025-03-18 22:38:25
88,0.000009,0.000006,2.50e-05,2025-03-18 22:38:59
89,0.000007,0.000006,2.50e-05,2025-03-18 22:39:33
90,0.000009,0.000004,2.50e-05,2025-03-18 22:40:07
91,0.000008,0.000009,2.50e-05,2025-03-18 22:40:41
92,0.000007,0.000035,2.50e-05,2025-03-18 22:41:15
93,0.000007,0.000035,2.50e-05,2025-03-18 22:41:49
94,0.000006,0.000004,2.50e-05,2025-03-18 22:42:22
95,0.000006,0.000015,2.50e-05,2025-03-18 22:42:56
96,0.000007,0.000005,2.50e-05,2025-03-18 22:43:30
97,0.000005,0.000018,2.50e-05,2025-03-18 22:44:04
98,0.000006,0.000005,2.50e-05,2025-03-18 22:44:38
99,0.000006,0.000005,2.50e-05,2025-03-18 22:45:11
100,0.000006,0.000008,2.50e-05,2025-03-18 22:45:45
